,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
32926,0.0,0.0253325719381488,0.9309747971756456,0.0,0.0,0.0436926308862057,0.0,0.0,0.0,0.0,0.0,0.0,6.199999999999999,2.770574654858019,2.398766378846524,False
32975,0.0,0.0,0.8265947453608354,0.0,0.1236782166536187,0.0,0.0497270379855457,0.0,0.0,0.0,0.0,0.0,6.845,2.806574376493526,2.40010209292313,False
33056,0.0,0.0,0.7853628651128558,0.0,0.1880143160904961,0.0266228187966479,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.783129508699377,2.3323159320051925,False
33058,0.0,0.0,0.8208138345471677,0.0,0.0677464468915763,0.0,0.0,0.0,0.0,0.1114397185612558,0.0,0.0,9.815,2.8254510697388016,2.4054826795104347,False
33079,0.0,0.0,0.8871892262678,0.0,0.0641258485423253,0.0,0.0,0.0,0.0,0.0486849251898746,0.0,0.0,6.875000000000001,2.8060055296118063,2.409007883808796,False
33106,0.0,0.0,0.9466661891471864,0.0,0.0,0.0,0.0,0.0,0.0262370855630295,0.0270967252897841,0.0,0.0,6.4,2.8055356124732507,2.4336255517347025,False
33110,0.0,0.0,0.8075086317084644,0.0,0.1025358348020299,0.0,0.0,0.0,0.0,0.0899555334895056,0.0,0.0,11.18,2.819334297370288,2.3859729177185742,False
33152,0.0,0.0,0.7856761253962913,0.0,0.1596217387419684,0.0,0.0,0.0,0.0,0.0547021358617403,0.0,0.0,13.52,2.8092972860624075,2.353959351098548,False
33166,0.0,0.0,0.8070815020807748,0.0,0.1823913010382888,0.0,0.0,0.0,0.0,0.0105271968809362,0.0,0.0,13.29,2.7959887733517834,2.341882876374722,False
33172,0.0,0.0132715718859251,0.9548187158470742,0.0,0.0,0.0,0.0,0.0,0.0,0.0319097122670006,0.0,0.0,6.029999999999999,2.7980153525983598,2.4266506933704624,False
33317,0.0,0.0,0.7079290125315009,0.0,0.181005839335733,0.1110651481327661,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.7522873736697093,2.3154885507931606,False
33337,0.0,0.0,0.8244089269251113,0.0,0.0320542892770203,0.0,0.0,0.0,0.0,0.1435367837978684,0.0,0.0,8.870000000000001,2.834833680532697,2.4252674376383627,False
33339,0.0,0.0,0.9349298751887972,0.0,0.0,0.0184288654723157,0.0,0.0,0.046641259338887,0.0,0.0,0.0,8.0,2.7960249567675928,2.4197804181896387,False
33377,0.0,0.0,0.9096986662976724,0.0,0.0,0.0,0.0,0.0,0.0706554497602879,0.0196458839420395,0.0,0.0,13.98,2.815359515922649,2.4122095960858334,False
33467,0.0,0.0,0.7753267068955632,0.0,0.0,0.1518360915796891,0.0,0.0,0.0728372015247475,0.0,0.0,0.0,6.0,2.754616218681249,2.374097605438789,False
33523,0.0,0.0,0.8473401634000344,0.0,0.1038511784112608,0.0,0.0,0.0,0.0,0.0488086581887048,0.0,0.0,9.555,2.806639643056479,2.386162973275185,False
33525,0.0,0.0,0.8030473211582868,0.0,0.1528873731035904,0.0,0.0440653057381227,0.0,0.0,0.0,0.0,0.0,9.025,2.805336641095038,2.3805495643599013,False
33565,0.0,0.0,0.7923363020338743,0.0,0.1969345571431233,0.0,0.0107291408230022,0.0,0.0,0.0,0.0,0.0,13.395,2.796129844040756,2.338987721223506,False
33617,0.0,0.0,0.9071045407340136,0.0,0.0538841449577844,0.0,0.0,0.0,0.039011314308202,0.0,0.0,0.0,11.185,2.801458350980506,2.397057117895488,False
33646,0.0,0.0,0.7614618539991067,0.0,0.2086868906122213,0.0,0.0,0.0,0.0,0.0,0.029851255388672,0.0,11.76,2.777995716877127,2.3166466522781035,False
33701,0.0,0.0,0.7562504329256777,0.0,0.1938002905596029,0.0,0.0499492765147192,0.0,0.0,0.0,0.0,0.0,11.535000000000002,2.807691990206751,2.359890130590897,False
33703,0.0,0.0,0.7909891784170522,0.0,0.1845962718751253,0.0,0.0244145497078226,0.0,0.0,0.0,0.0,0.0,11.965,2.799995650791643,2.352747029379513,False
33779,0.0,0.0315838982076484,0.9159357815872732,0.0,0.0,0.0,0.0524803202050782,0.0,0.0,0.0,0.0,0.0,8.535,2.80114401292984,2.4258769143889687,False
33827,0.0,0.0322734259006079,0.8929007814021263,0.0,0.0,0.0,0.0,0.0,0.0,0.0748257926972657,0.0,0.0,13.93,2.8086351637432707,2.3975788832868647,False
33834,0.0,0.0,0.9469918178622048,0.0,0.0,0.0,0.0,0.0,0.0367445546197986,0.0162636275179967,0.0,0.0,7.84,2.805056724314266,2.428768083021864,False
33878,0.0,0.0,0.8023167334464432,0.0,0.1076980966586114,0.0,0.0,0.0,0.0,0.0899851698949452,0.0,0.0,11.515,2.819420888947417,2.383003935513714,False
33880,0.0,0.0195165752415709,0.8367756607983214,0.0,0.0,0.0,0.0,0.0,0.0,0.1437077639601075,0.0,0.0,12.66,2.8316928951050944,2.414849223221876,False
33912,0.0,0.0,0.7982171294146668,0.0,0.1839707352490379,0.0178121353362954,0.0,0.0,0.0,0.0,0.0,0.0,12.065,2.786275943766325,2.336817229803738,False
33950,0.0120163533580895,0.0,0.7987043631643724,0.0,0.189279283477538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.790087444333161,2.335196372720968,False
34007,0.0,0.0,0.8286155364055662,0.0,0.0473471763502805,0.0,0.0,0.0,0.0,0.1240372872441532,0.0,0.0,9.035,2.829037729403698,2.416922515991973,False
34023,0.0,0.0,0.836134116269544,0.0,0.1317571069222073,0.0,0.0,0.0,0.0,0.0321087768082486,0.0,0.0,10.725,2.801897968637582,2.370501161653141,False
34037,0.0,0.0,0.9234237924199986,0.0,0.0,0.0,0.0,0.0,0.0700437724000969,0.0,0.0065324351799044,0.0,12.505,2.8058100052290147,2.4106919716061266,False
34058,0.0,0.0,0.9495046039339564,0.0,0.0,0.0,0.0,0.0,0.0261703620247117,0.0243250340413318,0.0,0.0,6.26,2.8046609443515176,2.4337217282730395,False
34081,0.0,0.0,0.7778764345741703,0.0,0.1949124431380095,0.0,0.0272111222878203,0.0,0.0,0.0,0.0,0.0,12.55,2.800978178844266,2.3481771617498137,False
34120,0.0,0.0,0.9667560985757676,0.0,0.0,0.0,0.0,0.0,0.0310487048448379,0.0,0.0,0.0021951965793946,6.2,2.7992533960117467,2.4320947259580783,False
34174,0.0,0.0,0.7759254940611583,0.0,0.1518934344623357,0.0,0.0,0.0,0.0,0.0721810714765059,0.0,0.0,13.69,2.8145823526031752,2.358001110540197,False
34176,0.0,0.0,0.781220298840986,0.0,0.2041766530322501,0.0,0.0,0.0,0.0,0.0,0.0146030481267639,0.0,12.915,2.7856589043952145,2.324531166806469,False
34307,0.0,0.0,0.8393827360610975,0.0460565994688497,0.0,0.0,0.0,0.0,0.0,0.1145606644700526,0.0,0.0,12.8,2.8248926227270887,2.399736259831873,False
34311,0.0,0.0,0.8127375383845535,0.0,0.0,0.0,0.0,0.0,0.0264426497608718,0.1608198118545745,0.0,0.0,11.920000000000002,2.8469121652477813,2.430450016543561,False
34319,0.0,0.0,0.8249795825178649,0.0,0.15888814039406,0.0,0.0161322770880753,0.0,0.0,0.0,0.0,0.0,10.545000000000002,2.7971584761239816,2.363495738215309,False
34335,0.0,0.0,0.8092405552987902,0.0,0.1695142643947333,0.0,0.0,0.0,0.0,0.0212451803064763,0.0,0.0,12.845000000000002,2.7991074746806217,2.349040658825979,False
34360,0.0,0.0,0.784545755240973,0.0,0.2071836690403959,0.0,0.0,0.0,0.0,0.0,0.0082705757186309,0.0,13.745,2.78891457314626,2.324999500527407,False
34408,0.0,0.0,0.7443645878847069,0.0,0.199837909377484,0.0,0.055797502737809,0.0,0.0,0.0,0.0,0.0,11.7,2.809513629451054,2.35926658594126,False
34430,0.0,0.0,0.7974102152814307,0.0,0.1836935517362943,0.0,0.018896232982275,0.0,0.0,0.0,0.0,0.0,12.135,2.7983486882387982,2.350578673213999,False
34448,0.0,0.0,0.9233480318419556,0.0,0.0,0.0,0.0338022278716271,0.0,0.0428497402864174,0.0,0.0,0.0,6.98,2.8117034385481943,2.442636711194284,False
34469,0.0,0.0,0.935404471566677,0.0,0.0,0.0,0.0195214427774299,0.0,0.045074085655893,0.0,0.0,0.0,7.905,2.8080835724461783,2.4346009370038444,False
34473,0.0,0.0,0.7930798875336362,0.0,0.1802135523769034,0.0,0.0,0.0,0.0,0.0267065600894604,0.0,0.0,13.795000000000002,2.800955530353297,2.342762956501223,False
34486,0.0,0.0044332739309971,0.9620233141378408,0.0,0.0,0.0,0.0,0.0,0.0335434119311619,0.0,0.0,0.0,7.95,2.7985411263807984,2.424145522931441,False
34560,0.0,0.0174895272014242,0.9641130643267206,0.0,0.0,0.0,0.0,0.0,0.0,0.0183974084718553,0.0,0.0,6.78,2.793253754936806,2.4207273384014427,False
34563,0.0,0.0,0.7846014968299039,0.0,0.0747925429662546,0.0,0.0,0.0,0.0,0.1406059602038414,0.0,0.0,11.41,2.834569129847481,2.400760350709715,False
34621,0.0,0.0,0.8675827128967168,0.0,0.093307514457301,0.0,0.0,0.0,0.0391097726459819,0.0,0.0,0.0,13.865,2.8020765806492123,2.3743408296811044,False
34624,0.0,0.0,0.7885489291075272,0.0,0.1183461701761821,0.0,0.0,0.0,0.0,0.0931049007162907,0.0,0.0,12.325,2.820544606873977,2.376809539432221,False
34661,0.0,0.0,0.8611661407842245,0.0,0.0843933994266562,0.0,0.0,0.0,0.0,0.0544404597891192,0.0,0.0,8.495000000000001,2.8080880030662376,2.397221664754523,False
34665,0.0,0.0,0.7829303254158733,0.0,0.181465386492772,0.0,0.0356042880913546,0.0,0.0,0.0,0.0,0.0,11.29,2.8032608500724328,2.3599966910671464,False
34671,0.0,0.0,0.9467475753298824,0.0,0.0,0.0,0.0,0.0,0.0288632753211435,0.0243891493489739,0.0,0.0,6.76,2.8054159213115053,2.432411497758898,False
34747,0.0,0.0,0.9018775843932274,0.0,0.0,0.0,0.0544934554909036,0.0,0.043628960115869,0.0,0.0,0.0,6.385,2.81804076893694,2.452334638207758,False
34807,0.0,0.0,0.9204003771215248,0.0,0.0,0.0,0.0,0.0,0.0464630439017402,0.0,0.033136578976735,0.0,6.025,2.7858841654439708,2.4129205677588272,False
34928,0.0120127016782442,0.0,0.803496079474747,0.0,0.1844912188470089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.265,2.7900164595983874,2.337950411848444,False
34986,0.0,0.02363236365793,0.8712490737225342,0.0,0.0,0.0,0.0,0.0,0.0,0.1051185626195356,0.0,0.0,12.43,2.8191967373009845,2.40965363957333,False
34991,0.0,0.0,0.9021324667614514,0.0,0.0,0.0,0.048771081730884,0.0,0.0490964515076644,0.0,0.0,0.0,7.555,2.8178395714539337,2.4468906413702154,False
35005,0.0,0.0,0.7764128853944093,0.0,0.1737015372532637,0.0,0.0498855773523269,0.0,0.0,0.0,0.0,0.0,10.195000000000002,2.807371653955088,2.3714158922499564,False
35016,0.0,0.0,0.9261414774508554,0.0,0.0,0.0,0.0,0.0,0.0186947861637944,0.0551637363853502,0.0,0.0,6.300000000000001,2.812149271165789,2.436645567987533,False
35021,0.0,0.0,0.8540822763213711,0.0,0.0562280419729776,0.0,0.0,0.0,0.0,0.0896896817056512,0.0,0.0,8.165000000000001,2.818557532276641,2.412606013186308,False
35034,0.0,0.0,0.8844909791727965,0.0,0.0,0.0,0.0,0.0,0.0610534478715928,0.0544555729556106,0.0,0.0,13.66,2.8234943633122285,2.416075546156427,False
35096,0.0,0.0,0.9211846663988345,0.0,0.0344264539022978,0.0,0.0,0.0,0.0443888796988678,0.0,0.0,0.0,10.845,2.8026345609663257,2.4056317934725286,False
35099,0.0,0.0,0.8115737103361671,0.0,0.1386517957772343,0.0,0.0497744938865985,0.0,0.0,0.0,0.0,0.0,7.85,2.806813027127092,2.391515395950864,False
35125,0.0,0.0,0.8343039098958448,0.0,0.1273907405271674,0.0,0.0383053495769878,0.0,0.0,0.0,0.0,0.0,7.52,2.8032492445826964,2.392405029440872,False
35138,0.0,0.0,0.8558344636102777,0.0,0.1120969718624225,0.0,0.0,0.0,0.0,0.0320685645272998,0.0,0.0,9.385,2.801590641016873,2.38180666419498,False
35156,0.0,0.0,0.8313841412641477,0.0,0.0,0.1079198183338782,0.0,0.0,0.060696040401974,0.0,0.0,0.0,6.0,2.767287205156208,2.3908455292361728,False
35186,0.0,0.0,0.7946278968764711,0.0,0.1362153574725447,0.0,0.0,0.0,0.0,0.0691567456509842,0.0,0.0,12.545,2.8134126647682427,2.367085564303314,False
35236,0.0,0.0,0.8483641052245463,0.0,0.1304434639119177,0.0,0.0,0.0,0.0,0.021192430863536,0.0,0.0,10.165,2.798505113095512,2.371507582340786,False
35258,0.0,0.0,0.9480971000664876,0.0,0.0288929947182429,0.0,0.0,0.0,0.0230099052152693,0.0,0.0,0.0,6.51,2.796715099044542,2.4192037141023897,False
35271,0.0,0.0,0.9440573508917426,0.0,0.0,0.0,0.0,0.0,0.0342042388113429,0.0217384102969145,0.0,0.0,7.62,2.806054925977244,2.4298767565008585,False
35276,0.0,0.0,0.830692334555293,0.0158219398752788,0.0,0.0,0.0,0.0,0.0,0.1534857255694281,0.0,0.0,9.68,2.837253047862325,2.428138368572758,False
35370,0.0,0.0,0.7967796465919738,0.0,0.1222340936540651,0.0,0.0,0.0,0.0,0.0809862597539611,0.0,0.0,12.1,2.816858265668785,2.3748527121745715,False
35385,0.0,0.0,0.8156527367343959,0.0,0.1697760687662522,0.0,0.0,0.0,0.0,0.0,0.014571194499352,0.0,10.570000000000002,2.7851590454203228,2.34432255596813,False
35392,0.0,0.0,0.8654128521720444,0.0890709827545915,0.0,0.0,0.0,0.0,0.0,0.0,0.0455161650733639,0.0,10.935,2.765943523497504,2.344896108430344,False
35407,0.0,0.0,0.8453295279796426,0.0,0.1307694127906631,0.0,0.0,0.0,0.0,0.0239010592296943,0.0,0.0,10.305,2.799346968493836,2.3712578632830863,False
35416,0.0,0.0,0.7977921910598388,0.0835589906478025,0.0,0.1186488182923586,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,2.7458926812444555,2.336725079944067,False
35439,0.0,0.0,0.9520742154277833,0.0372965976678089,0.0,0.0,0.0106291869044077,0.0,0.0,0.0,0.0,0.0,6.0600000000000005,2.7927359767493587,2.4160360108823395,False
35518,0.0,0.0,0.9608226097174424,0.0,0.0,0.0,0.0,0.0002707493615009,0.0389066409210566,0.0,0.0,0.0,7.544,2.8007122140075515,2.4279898415018035,False
35626,0.0,0.0,0.7663364193157362,0.0,0.200838146826555,0.0,0.0328254338577087,0.0,0.0,0.0,0.0,0.0,12.715000000000002,2.80272890062428,2.347504051863435,False
35638,0.0,0.0,0.7930524875600743,0.0,0.162854267055984,0.0,0.0440932453839416,0.0,0.0,0.0,0.0,0.0,9.695000000000002,2.8054944146394862,2.374832206944789,False
35766,0.0,0.0,0.7342020808891532,0.0,0.2099645778246084,0.0,0.0558333412862383,0.0,0.0,0.0,0.0,0.0,12.37,2.809676137688096,2.3534612049572483,False
35870,0.0,0.0,0.6839641618609027,0.0,0.1887586302732636,0.1272772078658337,0.0,0.0,0.0,0.0,0.0,0.0,6.57,2.746502475790936,2.307026317250013,False
35888,0.0,0.0,0.8635700679211074,0.0,0.0557866780913803,0.0,0.0,0.0,0.0,0.0806432539875122,0.0,0.0,7.745000000000001,2.815755565653512,2.413067865255744,False
35916,0.0,0.0,0.8959967778898089,0.0,0.0729981446097457,0.0,0.0,0.0,0.0310050775004453,0.0,0.0,0.0,11.025,2.799559358326768,2.3899575991841795,False
36019,0.0,0.0,0.8151384742194531,0.0,0.129313610408734,0.0,0.0555479153718128,0.0,0.0,0.0,0.0,0.0,7.010000000000001,2.8083818871061874,2.3996965088010507,False
36047,0.0,0.0,0.9452714356497854,0.0,0.0,0.0,0.0,0.0,0.0397391910085264,0.0,0.014989373341688,0.0,6.345,2.793249186861092,2.4224854406202905,False
36081,0.0,0.0368019694905033,0.9177518531548716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045446177354625,0.0,8.135,2.7618433143220256,2.376836865550981,False
36089,0.0,0.0,0.8581830883467765,0.0920899469742136,0.0,0.0,0.0497269646790098,0.0,0.0,0.0,0.0,0.0,13.670000000000002,2.8037061921282707,2.381981873180665,False
36113,0.0,0.0,0.8561559498297197,0.0,0.0893862232222684,0.0,0.0,0.0,0.0,0.0544578269480119,0.0,0.0,8.83,2.8081682618752697,2.394350391627392,False
36182,0.0,0.0,0.955451150574634,0.0,0.0,0.0,0.0054791664240112,0.0,0.0390696830013548,0.0,0.0,0.0,7.33,2.802287856720877,2.4306804881098354,False
36214,0.0,0.0,0.9493866655868284,0.0,0.0,0.009203523158658,0.0,0.0,0.0414098112545135,0.0,0.0,0.0,7.5,2.7979547960427307,2.424601561510118,False
36228,0.0,0.0,0.8509846974723637,0.0,0.1079237544184149,0.0,0.0410915481092213,0.0,0.0,0.0,0.0,0.0,6.095,2.803781954556606,2.4049554251386023,False
36303,0.0,0.0,0.8413599612084918,0.0,0.1397964711460282,0.0,0.01884356764548,0.0,0.0,0.0,0.0,0.0,9.12,2.797674643090253,2.3757938465343824,False
36421,0.0,0.0,0.8795066176889053,0.0,0.0787063967591805,0.0,0.0,0.0,0.0417869855519142,0.0,0.0,0.0,13.36,2.80258844300706,2.3814353468852407,False
36503,0.0,0.0,0.9382204309208636,0.0,0.0,0.0,0.0194695878406603,0.0,0.042309981238476,0.0,0.0,0.0,7.405,2.80731362287894,2.435919038396502,False
36523,0.0,0.0,0.9349314461983596,0.0,0.0,0.0,0.0,0.0,0.0455691230524762,0.0,0.0194994307491642,0.0,7.015,2.7925541592035,2.418087103726537,False
36527,0.0,0.0,0.8549270528510357,0.0306637922488696,0.0,0.0,0.0,0.0,0.0,0.1144091549000945,0.0,0.0,10.400000000000002,2.825015127149391,2.4146553747481425,False
36595,0.0,0.0,0.9323166608153386,0.0,0.0,0.0,0.025159094375492,0.0,0.0425242448091693,0.0,0.0,0.0,7.235,2.809056210768049,2.4385856959836087,False
36625,0.0,0.0,0.8865072149626002,0.0,0.0690055185187525,0.0,0.0,0.0,0.0444872665186473,0.0,0.0,0.0,13.19,2.803180106537372,2.385701015323655,False
36650,0.0,0.0,0.8658634046243465,0.0353147887135518,0.0,0.0,0.0,0.0,0.0,0.0988218066621016,0.0,0.0,10.5,2.8201474755827403,2.41050706818334,False
36651,0.0,0.0043990680199397,0.9699973933064242,0.0,0.0,0.0,0.0,0.0,0.025603538673636,0.0,0.0,0.0,6.45,2.796378295603131,2.428054857671142,False
36661,0.0,0.0241487987421601,0.8452104784648726,0.0,0.0,0.0,0.0,0.0,0.0,0.1306407227929672,0.0,0.0,13.55,2.8270113003178663,2.408303338834849,False
36704,0.0,0.0,0.9082189052913952,0.0,0.0,0.0,0.0456584482595799,0.0,0.0461226464490247,0.0,0.0,0.0,7.14,2.8161063831654194,2.4468200581281896,False
36718,0.0,0.0,0.7512017717567987,0.0,0.1988330015117036,0.0,0.0499652267314976,0.0,0.0,0.0,0.0,0.0,11.87,2.8077722021351987,2.35700408954901,False
36725,0.0035551492781195,0.0,0.9522189974886393,0.0,0.0,0.0,0.0,0.0,0.0442258532332413,0.0,0.0,0.0,7.7,2.801259528747986,2.424628113456949,False
36787,0.0,0.0,0.8247929723739834,0.0,0.1283449737423704,0.0,0.0468620538836461,0.0,0.0,0.0,0.0,0.0,7.265000000000001,2.8057963425556944,2.396023460339473,False
36791,0.0,0.0,0.8248199118430416,0.0,0.0,0.1005990572238204,0.0,0.0,0.074581030933138,0.0,0.0,0.0,9.0,2.773742564615276,2.3859056518322115,False
36794,0.0,0.0,0.8333175807611354,0.0,0.0,0.0,0.0,0.0,0.0086608504078281,0.1580215688310364,0.0,0.0,8.920000000000002,2.841193076930128,2.439156330618682,False
36831,0.0,0.0,0.7730569668312578,0.0,0.1245245332158538,0.0,0.0,0.0,0.0,0.1024184999528882,0.0,0.0,13.080000000000002,2.82351518448368,2.373042767901967,False
36869,0.0,0.0,0.8042773897239923,0.0,0.1657728090102752,0.0,0.0299498012657323,0.0,0.0,0.0,0.0,0.0,10.455,2.801351733309811,2.366266188035504,False
36897,0.0,0.0,0.7982711451455388,0.0,0.1490235677895267,0.0,0.0527052870649344,0.0,0.0,0.0,0.0,0.0,8.435,2.807836118488064,2.3869789233216454,False
37183,0.0,0.0,0.8582371449679954,0.0550058879407487,0.0,0.0,0.0,0.0,0.0,0.0867569670912558,0.0,0.0,13.14,2.81620283806385,2.391703884342316,False
37255,0.0,0.0,0.7993388686877386,0.0,0.170701946364475,0.0,0.0299591849477862,0.0,0.0,0.0,0.0,0.0,10.79,2.801428447940012,2.3634365039099987,False
37360,0.0,0.0,0.8000259939891277,0.0,0.1443727957823024,0.0,0.0556012102285699,0.0,0.0,0.0,0.0,0.0,8.015,2.8086235501643912,2.3910634318064896,False
37380,0.0,0.0,0.8901734443872721,0.0,0.0639630675037946,0.0,0.0,0.0,0.0,0.0458634881089332,0.0,0.0,6.735000000000001,2.8051312638382173,2.4091663759588124,False
37415,0.0,0.0,0.9602074367470096,0.0,0.0,0.0,0.0,0.0,0.0389660728383216,0.0,0.0,0.0008264904146687,7.575,2.8009303154916547,2.428131913795408,False
37422,0.0,0.0,0.9057887701916458,0.0,0.0632255263763188,0.0,0.0,0.0,0.0309857034320352,0.0,0.0,0.0,10.355,2.79940747993259,2.3955862704656474,False
37454,0.0,0.0,0.7714129356482691,0.0,0.1699644330716844,0.0,0.0586226312800465,0.0,0.0,0.0,0.0,0.0,9.605,2.809901765354969,2.377819672417164,False
37482,0.0,0.0,0.9351475664500394,0.0,0.0,0.0,0.0250921045167898,0.0,0.0397603290331707,0.0,0.0,0.0,6.735,2.808281832763025,2.439896334989556,False
37526,0.0,0.0,0.929470599048803,0.0,0.0,0.0,0.0252264428851918,0.0,0.045302958066005,0.0,0.0,0.0,7.735,2.809834734646036,2.43726804006501,False
37593,0.0,0.0,0.8522446409158545,0.0,0.1123074289189884,0.0,0.0354479301651569,0.0,0.0,0.0,0.0,0.0,6.6,2.802177198762671,2.3996863703620126,False
37638,0.0,0.0196248865575138,0.8299716376712162,0.0,0.0,0.0,0.0,0.0,0.0,0.1504034757712699,0.0,0.0,12.94,2.8337468147818283,2.4145351377252555,False
37641,0.0,0.0,0.8894148090356644,0.0,0.0688245988283725,0.0,0.0,0.0,0.0417605921359631,0.0,0.0,0.0,12.69,2.802433010635544,2.387130207895608,False
37652,0.0,0.0,0.8336476285141974,0.0261036635432507,0.0,0.0,0.0,0.0,0.0,0.1402487079425518,0.0,0.0,10.72,2.8330497104552728,2.418479829743911,False
37658,0.0,0.0,0.8761346206521684,0.0630829683949262,0.0,0.0607824109529053,0.0,0.0,0.0,0.0,0.0,0.0,7.700000000000001,2.7671812897607984,2.370859348119949,False
37706,0.0,0.0,0.9302162567658228,0.0334884624707129,0.0,0.0,0.0,0.0,0.0362952807634641,0.0,0.0,0.0,12.6,2.799540238561248,2.396910173414836,False
37734,0.0,0.0,0.7810687818016698,0.0,0.0749992579651923,0.0,0.0,0.0,0.0,0.1439319602331377,0.0,0.0,11.55,2.835599964581517,2.400564991584652,False
37743,0.0,0.0,0.9019477129029554,0.0437012676820542,0.0,0.0,0.0,0.0,0.0,0.0543510194149903,0.0,0.0,10.0,2.8063137510547294,2.403403398169545,False
37823,0.0,0.0,0.796991151382594,0.0,0.0690459099170212,0.0,0.0,0.0,0.0,0.1339629387003846,0.0,0.0,10.795000000000002,2.8324302367071734,2.404217454207604,False
37853,0.0,0.0,0.8179709059202395,0.0,0.0579079117764501,0.0,0.0,0.0,0.0,0.1241211823033102,0.0,0.0,9.705,2.8292220640083694,2.4108481635355647,False
37921,0.0,0.0,0.7663380914393743,0.0,0.1837445019485792,0.0,0.0499174066120465,0.0,0.0,0.0,0.0,0.0,10.865000000000002,2.8075317198863945,2.3656566883996337,False
38110,0.0,0.0,0.8435715881635325,0.0,0.1132358963152038,0.0,0.0,0.0,0.0,0.0431925155212635,0.0,0.0,9.945,2.805045025740798,2.380895931761769,False
38127,0.0,0.0,0.8524295000225048,0.0455654387680187,0.0,0.0,0.0,0.0,0.0,0.1020050612094764,0.0,0.0,12.240000000000002,2.8210183440872805,2.400500973425972,False
38141,0.0,0.0,0.8450177265001518,0.0,0.0712573184286703,0.0,0.0,0.0,0.0,0.0837249550711777,0.0,0.0,8.89,2.816939870893424,2.404101367936877,False
38145,0.0,0.0,0.9212325035314772,0.0,0.0150108270858668,0.0,0.0,0.0,0.0637566693826559,0.0,0.0,0.0,13.005,2.807630733147753,2.4073830331056563,False
38146,0.0,0.0,0.9458582955793758,0.0,0.0,0.0182389705191939,0.0,0.0,0.0359027339014303,0.0,0.0,0.0,6.0,2.793162461086104,2.4250462456056643,False
38177,0.0,0.0216602877593519,0.9703837876818412,0.0,0.0,0.0,0.0079559245588069,0.0,0.0,0.0,0.0,0.0,6.995,2.789344173670857,2.418860629951817,False
38188,0.0,0.0,0.8180790004756124,0.0315992468886252,0.0,0.0,0.0,0.0,0.0,0.1503217526357623,0.0,0.0,11.94,2.8361018298486758,2.4129229294543,False
38195,0.0,0.0,0.9040079169842684,0.0529157663734411,0.0,0.0,0.0,0.0,0.0,0.0430763166422905,0.0,0.0,11.04,2.8027285084123603,2.3947338671013627,False
38278,0.0,0.0,0.8212338581151138,0.0844963210565435,0.0,0.0942698208283425,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2.754756325686861,2.341838419151609,False
38322,0.0,0.0,0.952927161172174,0.0,0.0240700495270335,0.0,0.0,0.0,0.0230027893007926,0.0,0.0,0.0,6.175,2.796640812222022,2.4219803659217707,False
38352,0.0,0.0,0.7814454658502319,0.0,0.1686848562104815,0.0,0.0498696779392865,0.0,0.0,0.0,0.0,0.0,9.86,2.807291697513186,2.374292740835405,False
